answer,f1_1,f1_2,f1_3,f1_4,f1_5,f2_1,f2_2,f2_3,f2_4,f2_5,f3_1,f3_2,f3_3,f3_4,f3_5,f5_1,f5_2,f5_3,f5_4,f5_5,f6_1,f6_2,f6_3,f6_4,f6_5
5,0.204561991006,0.289919612879,0.289919612879,0.289919612879,0.239662321496,0.101650849085,0.0,0.078768565753,0.066912461809,0.24207727814,0.124227098358,0.135496819343,0.175454157074,0.322607174169,0.127220526412,0.504037194051,0.537304091439,0.512083643557,0.487219880481,0.326027539536,0.551717300945,0.434258533784,0.409564977841,0.407319574442,0.354948028074
1,0.253793623382,0.20693965507,0.189538634398,0.227934584154,0.244904578647,0.0,0.142095466192,0.0,0.0,0.0,0.185552480205,0.186079952579,0.131166577826,0.192000148361,0.125588666996,0.197655237678,0.63156667065,0.439523962993,0.349960867256,0.661701585441,0.200997274162,0.510338741443,0.396262585426,0.356745895075,0.415699526872
5,0.505308004523,0.505308004523,0.505308004523,0.505308004523,0.56958263568,0.0,0.0818785948895,0.0,0.0,0.0,0.168535032996,0.28114637386,0.155343434239,0.115706656454,0.290092638798,0.692870411731,0.373980869443,0.349960867256,0.187948425471,0.563538328039,0.730469672553,0.380251470765,0.356745895075,0.300981834338,0.407821839883
1,0.361259894981,0.311914300492,0.237168702976,0.267603759315,0.262382222548,0.210106269147,0.0766675108186,0.0,0.0,0.0922650330456,0.260012039011,0.263724991957,0.0201725546268,0.104031561402,0.164988696838,0.662418266662,0.454238352633,0.606764400231,0.652367206167,0.531329621669,0.487029869436,0.41141950499,0.433336050798,0.421258109054,0.393673153439
1,0.464281644211,0.315902974411,0.464281644211,0.297099225933,0.361715743427,0.131947153716,0.0518628297816,0.558189948423,0.0,0.0,0.0884592396265,0.04726814482,0.695634752454,0.16431282102,0.0698733606928,0.548367695034,0.598288715961,0.608698092559,0.384315233883,0.601350020165,0.55514091617,0.480231629898,0.408770456451,0.372159544664,0.397243240928
3,0.380063643456,0.306330157006,0.408440209339,0.306330157006,0.251628343254,0.140018943682,0.0,0.864098747342,0.179458361088,0.105618067516,0.263085032409,0.355681669891,0.551669953462,0.170502686574,0.157003341013,0.669918720231,0.371331280297,0.601587423364,0.614751200968,0.624388549442,0.724503688968,0.393736776302,0.435645059946,0.422544137421,0.41149360497
3,0.21069841242,0.187564103688,0.182435808649,0.211399717725,0.204561991006,0.0933164794976,0.0,0.0,0.157623791688,0.0,0.202661513053,0.132979490295,0.129825340758,0.331284228708,0.134998644846,0.36771347651,0.485277142927,0.503922244512,0.514543537532,0.567564140196,0.405322824629,0.507048422886,0.449725076342,0.396099012752,0.414464358813
5,0.248893252567,0.392485513663,0.304077729379,0.333018011594,0.248893252567,0.0723583789107,0.0,0.110589498221,0.111037747463,0.320263926613,0.134717848005,0.348788093833,0.113215629141,0.178795355351,0.235372949893,0.460872947011,0.552196047221,0.409430625825,0.565652809191,0.541931464103,0.548732795007,0.479532322825,0.386470657205,0.434323939356,0.417186199488
5,0.181883530722,0.206157460574,0.191456348128,0.0,0.17778089469,0.0579082115724,0.0888771072656,0.0,0.0,0.181403068132,0.336427928669,0.259050160109,0.331144000426,0.0,0.625948765465,0.519897862648,0.356687350484,0.509445313961,0.478873075716,0.527822409258,0.783211797604,0.374696715714,0.482710650748,0.432511682079,0.433076993682
5,0.167524304612,0.167524304612,0.460427652788,0.167524304612,0.167524304612,0.0,0.0,0.0,0.0,0.0,0.157268357493,0.24627058614,0.299285859997,0.195080049388,0.329953948569,0.401130199121,0.632624632455,0.692150377892,0.349960867256,0.561038079085,0.411046841627,0.483518547612,0.469762579427,0.356745895075,0.396464087089
3,0.614597669914,0.656421765009,0.601036178589,0.392371551551,0.261072853667,0.0,0.272908663764,0.144170419036,0.127350604956,0.0640123098342,0.182933799559,0.178343883915,0.86041160965,0.200367873806,0.471657587784,0.294667854296,0.901679217072,0.382327284026,0.601751674194,0.716909840715,0.302575124008,0.516452728946,0.361679663123,0.404702546349,0.400528914679
2,0.560009818275,0.560009818275,0.560009818275,0.560009818275,0.560009818275,0.0727415125542,0.0,0.0,0.183525019705,0.0,0.154688179225,0.0882884374279,0.0768883987383,0.107867772999,0.0649650475648,0.3796758846,0.507317332432,0.36243310647,0.319725081863,0.481260602897,0.406279331871,0.451468134791,0.362739774156,0.347292011342,0.386154936215
3,0.251628343254,0.392029665215,0.177097122019,0.129233034986,0.311116565707,0.199161615672,0.0,0.0,0.178089374792,0.181651513455,0.37446329335,0.437838190991,0.0716556243842,0.309518288119,0.517195829085,0.49835783485,0.261134849801,0.279290262124,0.52388639343,0.269049198198,0.543642304467,0.253788426421,0.299100471417,0.424301945841,0.321660939784
4,0.317441462924,0.406844739773,0.268591165306,0.176869197794,0.224049512155,0.0898400884197,0.0822719970709,0.0,0.0,0.0,0.257633109255,0.198674364647,0.29129490661,0.148437727295,0.222344139804,0.498103044976,0.428926898569,0.511354223433,0.525940490506,0.448605751098,0.592378928714,0.418339600036,0.445159101365,0.441480091113,0.386598698732
4,0.0997168479833,0.212995187293,0.186669939425,0.186669939425,0.132196049898,0.0,0.054250912802,0.0,0.0829078141365,0.103418421111,0.334207415017,0.410879788701,0.153684660588,0.513688114403,0.0695373997947,0.236043690754,0.341705564431,0.349960867256,0.47764136584,0.503753048613,0.0739272707691,0.339677047591,0.356745895075,0.424850284801,0.420529944032
2,0.136982458601,0.165711271012,0.155920889574,0.133563595242,0.144058469736,0.0,0.0,0.086616504877,0.0,0.0,0.227173151303,0.136827618404,0.143586053326,0.235928248445,0.0960710730424,0.620881916019,0.359965433723,0.59704999534,0.634229862204,0.505588718605,0.743210880424,0.375283676143,0.431766320899,0.432786410747,0.409763927248
4,0.593514679198,0.560009818275,0.481375961008,0.572317726369,0.775398209919,0.161819966028,0.0,0.0,0.232190442868,0.183265002656,0.18509016243,0.331139270571,0.200327772124,0.304195551248,0.247629891933,0.794404310066,0.285643829921,0.349960867256,0.821318383402,0.743030248065,0.671735948256,0.320571649319,0.356745895075,0.428577626489,0.395814617566
2,0.216934451065,0.311116565707,0.311116565707,0.471699541682,0.311116565707,0.111342644192,0.0,0.0,0.0,0.0,0.130021799866,0.305138510732,0.113710715622,0.0773629494829,0.125847107617,0.543491539615,0.284466599037,0.316514040931,0.425918092252,0.368557212061,0.518424611752,0.296868923958,0.328527153785,0.374147883661,0.361507647785
1,0.24046005628,0.193404064224,0.149702899227,0.243309109079,0.175037553352,0.0,0.0923176971754,0.0,0.0852005746074,0.0,0.150938510358,0.192299881635,0.119981764539,0.152531858889,0.185661078009,0.349960867256,0.489453500949,0.529483801499,0.485984594322,0.607916138619,0.356745895075,0.446945101751,0.46649051195,0.408900183708,0.441042145468
5,0.21421689301,0.228504394714,0.260061539541,0.355219903043,0.25243643823,0.0,0.0,0.103499912345,0.0,0.0,0.0975092789371,0.0117679550303,0.350475392931,0.0937181234591,0.175339660563,0.553134738779,0.349960867256,0.583611191503,0.613041396821,0.653497388695,0.633283601197,0.356745895075,0.441497253303,0.431066858231,0.418386390065
3,0.107041503726,0.118064748012,0.140743208296,0.163535630693,0.107041503726,0.0,0.065519472395,0.0,0.0,0.0572662819342,0.111117761642,0.109413125415,0.328562146292,0.362703581538,0.0294403101696,0.533869006378,0.489321564938,0.516575016249,0.380820022872,0.501069671803,0.683855126884,0.463442644692,0.418994192397,0.349631926331,0.396063510024
2,0.244448730199,0.160127127525,0.272825296082,0.296757339598,0.235331761241,0.110635392708,0.0,0.0846338283349,0.177483209818,0.0,0.13040035838,0.592429101945,0.096631045303,0.112669230543,0.152708964725,0.476912553192,0.528211153479,0.455175590343,0.544073879539,0.37526547774,0.607987728867,0.524546965749,0.419184053888,0.436304161157,0.367536174226
2,0.166509005796,0.299492430287,0.185872204641,0.227689127297,0.286749394128,0.0,0.0545958013434,0.0,0.0778504259499,0.0,0.0671992965107,0.240173207959,0.118081128577,0.0822181027872,0.263559838361,0.312345326694,0.33066750406,0.297042881634,0.338063008902,0.381537550813,0.262518309121,0.317438282066,0.31829807447,0.34671802285,0.373481656458
1,0.189161418796,0.269416792915,0.255798320533,0.343045599236,0.263651346068,0.208208880241,0.0,0.17970047299,0.101018112945,0.110921593982,0.454500550313,0.38872349899,0.237006961563,0.190638426599,0.466769708309,0.626188846536,0.349960867256,0.750661461644,0.349960867256,0.334543075549,0.588623836277,0.356745895075,0.454511619615,0.356745895075,0.354979106814
4,0.280688681809,0.595907883549,0.292312817232,0.266785304147,0.369237242817,0.0752223519022,0.160345228027,0.0,0.19989731462,0.0523192102607,0.210254554654,0.373859845558,0.144089714795,0.203058004182,0.176118904123,0.155472692054,0.705710436894,0.451555908918,0.540208592897,0.755350486696,0.0621090060909,0.589199476148,0.400381338659,0.418036547043,0.442109689947
3,0.409600550843,0.505328724909,0.378126287554,0.522516283432,0.378126287554,0.0,0.0944863919513,0.0629103219522,0.368848950007,0.08317358237,0.0656813704465,0.147017545889,0.10984371233,0.224952042166,0.101621038598,0.250757843083,0.567405614674,0.616743985824,0.471779422325,0.593050286642,0.205150506925,0.455333314908,0.428603700783,0.370606324888,0.400543890494
3,0.153305855229,0.215170827612,0.240004207832,0.233850253785,0.125202375026,0.0,0.126305718249,0.0644535357327,0.0,0.0582038472704,0.115095535408,0.337997185566,0.156073482206,0.111361570339,0.0768561234349,0.351718101861,0.524796888265,0.349960867256,0.476968448857,0.271860596113,0.413800297881,0.473033330488,0.356745895075,0.409572494731,0.345427952093
1,0.071796130548,0.071796130548,0.071796130548,0.0,0.071796130548,0.160306205393,0.0,0.0,0.0,0.0,0.0815702351946,0.121393847344,0.0195453044368,0.0,0.0790826429816,0.449497147137,0.415052721056,0.42617834319,0.398975531365,0.417302432597,0.651768962554,0.434350420238,0.419530381488,0.395291080336,0.383832586809
4,0.255637737557,0.255637737557,0.203764256222,0.315902974411,0.201153487838,0.105290609572,0.0,0.0672738135946,0.110471216563,0.16545849816,0.265496016288,0.15243891214,0.215749922715,0.522082313423,0.167813491962,0.733606730764,0.640200559812,0.503937392095,0.450788635955,0.558460944977,0.731227039924,0.562840089552,0.409004486113,0.378530075594,0.409254732445
1,0.294146571214,0.20422010467,0.225303095386,0.225303095386,0.211399717725,0.115006274559,0.0,0.0,0.0,0.246503244327,0.432984084039,0.238146856544,0.103257411793,0.173579644203,0.221045641567,0.523881895441,0.522838845828,0.477521801698,0.349960867256,0.561803262187,0.577235624374,0.463403566434,0.406947596283,0.356745895075,0.412508278051
2,0.191054691454,0.365134606787,0.239465477848,0.239465477848,0.234243941081,0.136628336693,0.12955071131,0.076588591282,0.0,0.0666989817155,0.414888765898,0.391774068112,0.163101501831,0.0992291255605,0.429600723702,0.541335752161,0.627202787374,0.490941253178,0.517305402717,0.356853298633,0.525476489245,0.455394602129,0.402690149953,0.410157803817,0.356811036453
3,0.150554310119,0.0957281740639,0.21012860186,0.0820527206262,0.114873808877,0.145441750185,0.0,0.250168378652,0.0947565023199,0.0,0.40240909534,0.180213656724,0.25965047735,0.215330207659,0.153274122812,0.446565741368,0.349960867256,0.510518633881,0.473162704815,0.373303314596,0.422628032841,0.356745895075,0.394555994457,0.372848846828,0.384890523615
2,0.271478471123,0.0410263603131,0.230782558743,0.071796130548,0.216633724225,0.0,0.181629873962,0.0534768920936,0.215668361633,0.0836060126615,0.128466868644,0.190798435201,0.148557191855,0.243602556776,0.0425099110022,0.395449837963,0.342576096385,0.328503566375,0.349960867256,0.593707961512,0.334832769294,0.36362552217,0.354442599534,0.356745895075,0.385648631556
5,0.296757339598,0.296757339598,0.208550664925,0.296757339598,0.296757339598,0.0782174832901,0.100620100325,0.0,0.0,0.059800294641,0.31007855472,0.217196815889,0.201168537823,0.360703227309,0.091050502428,0.527761449081,0.407071385658,0.524597685012,0.477180146269,0.345267105995,0.578076526443,0.36798354494,0.454401174217,0.40651764105,0.357835519139
2,0.34462142663,0.27556038677,0.194989173599,0.392485513663,0.223707625819,0.0571834327562,0.301664183947,0.05697025747,0.222538893274,0.267329613407,0.28238648051,0.165878035423,0.0873536224817,0.30602546057,0.378141589051,0.796354183988,0.665243051724,0.605559712109,0.662422973961,0.770404071596,0.57012061467,0.464335118494,0.439018962007,0.381952305081,0.427066672023
1,0.190005921248,0.191057480736,0.256384585516,0.177250532554,0.254487756245,0.0,0.0,0.0,0.0843905902885,0.200069384726,0.781107054816,0.0843099116487,0.146970196301,0.0646542161465,0.339462555799,0.489563904588,0.392251833252,0.453080908842,0.468777959007,0.495297954823,0.579630108855,0.372107187624,0.386803893225,0.399136702675,0.391148181746
1,0.299492430287,0.299492430287,0.299492430287,0.299492430287,0.299492430287,0.11156866884,0.0,0.145842763423,0.0,0.0694844604404,0.577989383007,0.102558987498,0.156354398144,0.128096595883,0.2779045859,0.537781078412,0.349960867256,0.652738864644,0.334668858636,0.658415682199,0.623413030137,0.356745895075,0.490815195721,0.357873655618,0.422852342968
5,0.296056034294,0.286169223376,0.31749844398,0.388507199934,0.295959604816,0.0,0.0,0.0,0.0502288984146,0.240961318403,0.218422035406,0.175196744091,0.276210549311,0.372337802139,0.100876060963,0.43842525935,0.445521775231,0.349960867256,0.568100514067,0.434259772789,0.435607496906,0.371907177317,0.356745895075,0.39305606614,0.369709666957
3,0.369693091266,0.246386086103,0.242076246232,0.41482208761,0.318638065098,0.0671410636296,0.0,0.311084737067,0.0,0.0663098596125,0.33622442582,0.340122795875,1.0,0.320216743039,0.207866588834,0.413615240021,0.425693401445,0.6750536022,0.673236948249,0.479985445669,0.474915940551,0.436128357408,0.468285179885,0.445843863385,0.382427557886
1,0.282398113489,0.282398113489,0.282398113489,0.282398113489,0.282398113489,0.0,0.0,0.114626634335,0.0,0.0,0.0,0.000601385660272,0.292410097457,0.0,0.0,0.408337985588,0.290433024847,0.349960867256,0.420987358627,0.330857022508,0.412437133595,0.289099321078,0.356745895075,0.382867585135,0.344031286358
3,0.167524304612,0.167524304612,0.167524304612,0.167524304612,0.167524304612,0.0,0.392663215409,0.0,0.163369956751,0.0,0.0629765349867,0.19790681812,0.0913899766893,0.136546158022,0.161795628083,0.403469599568,0.312064485546,0.349960867256,0.396549871651,0.43169636662,0.51046243747,0.308790146506,0.356745895075,0.393503877413,0.39266483876
1,0.320689383115,0.320689383115,0.320689383115,0.320689383115,0.320689383115,0.0,0.0666794430203,0.0655192150427,0.0550352312515,0.0664309356407,0.2075233443,0.184028522725,0.0611830523522,0.111825912764,0.108552530055,0.194913303304,0.573270252845,0.645067282817,0.586236585487,0.615737045485,0.104820557202,0.457512780618,0.489345816088,0.4461048892,0.43066312531
2,0.376074969536,0.332655404872,0.376074969536,0.376074969536,0.294364135247,0.0734650739664,0.0841806711473,0.0,0.150834492103,0.0,0.307538214419,0.191571271339,0.420173919139,0.20199417139,0.441737735002,0.642202985583,0.294741961268,0.417073702384,0.713737698261,0.349960867256,0.645509150121,0.321002266854,0.37811207029,0.447634681126,0.356745895075
3,0.26120116066,0.151797533159,0.102907787119,0.108246473749,0.210726305245,0.0,0.0,0.0553664107654,0.0,0.0753894848602,0.317238448819,0.0296430848248,0.383487515821,0.0460410146457,0.0972837193127,0.404364888159,0.51585342232,0.514348592177,0.5303397022,0.491695568264,0.477933844896,0.556868421195,0.460862584944,0.451185970073,0.401923297007
3,0.113962111981,0.194191438815,0.146327351784,0.177097122019,0.215388391644,0.0,0.288072005339,0.0,0.0,0.0,0.0787850143231,0.478667930003,0.202431825865,0.142384415027,0.299897134167,0.342299038675,0.259184247165,0.349960867256,0.53874148047,0.348295719904,0.346392325725,0.302313342777,0.356745895075,0.403644992366,0.354980580223
1,0.0,0.466815625289,0.425990374584,0.425990374584,0.425990374584,0.0,0.0858700099099,0.0847848557865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560627899541,0.587262522,0.454853806012,0.598741011777,0.18657572,0.512966650708,0.427598868142,0.40656186841,0.414705419141,0.319381116544
2,0.149083162855,0.172435035619,0.16730674058,0.156480339942,0.167990513252,0.282841329642,0.228824713264,0.0,0.0,0.0,0.0699413753226,0.160421715886,0.0589566791248,0.0,0.0867582273525,0.458355245327,0.518028190107,0.444201223059,0.510535924551,0.556889257333,0.547694126377,0.446365373033,0.427454475046,0.404865869305,0.425437563423
3,0.224163474267,0.198314795231,0.301108620236,0.290168257488,0.302893761013,0.0,0.0583304609352,0.0,0.19036396455,0.0,0.234523617713,0.120581639419,0.307064956728,0.480395585991,0.464128560853,0.544609350727,0.555266972413,0.371487477816,0.494557790823,0.32340160609,0.728764168615,0.534272146008,0.377978411048,0.408620964272,0.358170427292
3,0.14982511199,0.147580935015,0.260859274324,0.121960180204,0.137210382825,0.0,0.122842304296,0.851314581844,0.0,0.111091884524,0.324440163,0.273818740059,0.463145908021,0.0220125123372,0.0521917976493,0.568088271983,0.562153481179,0.625146816106,0.367898324125,0.561899398687,0.771862104587,0.560150944802,0.516691054199,0.367096550818,0.419627306361
1,0.526504957351,0.526504957351,0.526504957351,0.526504957351,0.526504957351,0.0,0.0,0.0,0.0,0.0,0.122848464813,0.329526339081,0.323160788348,0.0616963096415,0.284565208108,0.635633999596,0.787506992022,0.790874828551,0.214453536482,0.642259683894,0.638494631846,0.529216588233,0.502455632843,0.315612638327,0.427035513471
3,0.425990374584,0.425990374584,0.425990374584,0.425990374584,0.425990374584,0.0,0.0879052374198,0.302113783833,0.170165325104,0.153790045998,0.0,0.169286994822,0.191805475709,0.211833592823,0.326183403689,0.554428484696,0.482100863135,0.597661420528,0.538706429138,0.407662319176,0.505767588901,0.407063716051,0.457810465034,0.419758817946,0.385505102065
1,0.248437404118,0.173823301347,0.217781595996,0.212891585372,0.239416864639,0.117569329742,0.0,0.0,0.0,0.080481664883,0.646109481844,0.0361051790378,0.261228972776,0.0998981549994,0.204289076469,0.430092256683,0.566735966958,0.405737049693,0.574549944112,0.581590155452,0.468767570068,0.574819485831,0.382746031759,0.471014933082,0.407911510735
2,0.0997168479833,0.23932043516,0.153165078502,0.23932043516,0.0893462957931,0.0,0.0,0.0,0.0,0.0,0.0185885960481,0.189404802232,0.00258263796246,0.0,0.0,0.276322915797,0.386777514991,0.414481820922,0.442844376218,0.349960867256,0.0,0.429559998073,0.430095075528,0.421243228369,0.356745895075
4,0.555565295906,0.555565295906,0.555565295906,0.794885731068,0.555565295906,0.0,0.0,0.212374037245,0.0850058355995,0.0644677047089,0.191817395623,0.0758708742864,0.146473510517,0.466918630676,0.038730923841,0.366956247367,0.456856958108,0.566730674382,0.349960867256,0.349960867256,0.394315915711,0.415488608792,0.459425166422,0.356745895075,0.356745895075
2,0.155112794598,0.22894988297,0.0,0.158065449318,0.131891338369,0.0,0.0,0.0,0.206913869033,0.0,0.216282814005,0.259387119721,0.0,0.0,0.0,0.411983977252,0.391057167863,0.436143157482,0.517060537653,0.419389142797,0.448046656641,0.396485905743,0.40942294276,0.405386053829,0.384632676137
4,0.34462142663,0.34462142663,0.34462142663,0.416417557179,0.34462142663,0.0,0.105333145703,0.145430448588,0.0,0.0550050407278,0.112214356334,0.22009642098,0.129446663147,0.350126387502,0.157905212011,0.629524236156,0.713498212699,0.689518236635,0.60661048293,0.448490966065,0.799398917556,0.615677629075,0.555474503045,0.491967195411,0.396129288545
4,0.258807956309,0.418593197499,0.414024352828,0.267821323347,0.368553470146,0.0,0.113394751091,0.0834969464058,0.0,0.693371399566,0.104936283923,0.169142649185,0.33743970924,0.622130956065,0.569693302951,0.437880790642,0.557575364078,0.534615767973,0.476331666117,0.565219803574,0.455804717049,0.533959226375,0.447818044815,0.416434836262,0.424932406628
1,0.208550664925,0.208550664925,0.208550664925,0.208550664925,0.208550664925,0.143870612771,0.130182739274,0.117196397105,0.0,0.0,0.145603438434,0.241482186738,0.0255726637538,0.44496890631,0.155764714569,0.5153279349,0.530833222101,0.484917202257,0.55805612975,0.595159184736,0.66865807485,0.566586433113,0.416778189776,0.475855275973,0.479150892884
1,0.332562163145,0.340511618159,0.256414751957,0.256414751957,0.256414751957,0.0,0.0762602554194,0.0,0.0,0.0,0.218610140706,0.216826543128,0.274249599196,0.478468697635,0.0944980730946,0.476084597498,0.552250212818,0.527460838019,0.592333477148,0.308626701989,0.51813313929,0.486350666232,0.472769187439,0.462015891405,0.330190051485
3,0.526504957351,0.526504957351,0.526504957351,0.526504957351,0.526504957351,0.152260150653,0.0628769993967,0.184745928062,0.519676250848,0.105285440624,0.262597380988,0.13409343913,0.737924876637,0.633622954699,0.213116975942,0.406562060847,0.889400870057,0.433985146962,0.173734006615,0.538191381615,0.420804921476,0.539019108893,0.380688249142,0.307439165656,0.397363182032
1,0.233917595033,0.266785304147,0.183442739617,0.227478735706,0.177431835914,0.104529281258,0.0592288576215,0.0,0.0702944155562,0.112471783651,0.326409500951,0.371159421794,0.144527396492,0.13985690318,0.270832109044,0.679218664277,0.559084593034,0.349960867256,0.496600925441,0.361104697776,0.776415625414,0.515569376138,0.356745895075,0.395650681619,0.355472618621
2,0.171837332235,0.335741663878,0.12688856104,0.178475027554,0.167859018507,0.110288478202,0.181180204719,0.0860999934019,0.0,0.0,0.294000553631,0.262735091217,0.238705030439,0.483598888586,0.128897421532,0.450419066371,0.428786833567,0.568543842917,0.483956593771,0.524593052138,0.481455431884,0.423716466959,0.457311928613,0.412500778141,0.407517678893
1,0.071796130548,0.0478640870321,0.0957281740639,0.0957281740639,0.0478640870321,0.0,0.311348021212,0.229325947871,0.0,0.0,0.131197236812,0.338603389604,0.194249398432,0.212329812427,0.0,0.495243550957,0.445328185039,0.465347414021,0.489220539691,0.503982888862,0.590737598854,0.45746789623,0.418253936683,0.404283565556,0.415174007529
2,0.265987569363,0.309065247692,0.34633085831,0.179825040266,0.330945973193,0.0,0.0,0.0,0.0,0.066099201268,0.129748121627,0.399799984994,0.191250813475,0.132226796873,0.3184037455,0.425745851578,0.581127344734,0.352599206048,0.358606269525,0.667079175193,0.406300958462,0.529293702727,0.377305034333,0.353399954851,0.416131248301
2,0.0220911170917,0.0574369044384,0.0205131801566,0.035898065274,0.0220911170917,0.0,0.0823013169774,0.143490790029,0.0,0.0862095707118,0.0805214154379,0.081508058022,0.140625783595,0.150255097397,0.0946554275338,0.317194668746,0.349960867256,0.600819672327,0.55100152863,0.550159285946,0.286200400808,0.356745895075,0.454725496438,0.393128339463,0.425281715855
2,0.34462142663,0.189063143776,0.34462142663,0.154988472294,0.287184522192,0.0954684299495,0.167793349415,0.0,0.0724628931341,0.0538581220604,0.176335141851,0.078157037641,0.184462114289,0.161589615689,0.259251995599,0.678152923647,0.584983168727,0.627687885123,0.349960867256,0.500955417641,0.696148359701,0.461178446364,0.460894046311,0.356745895075,0.392804360528
2,0.488213687727,0.530094763879,0.560009818275,0.488213687727,0.488213687727,0.0,0.15249333736,0.0596338461305,0.103827981729,0.0,0.0986996472515,0.203161346402,0.221294656506,0.0335008972262,0.454202756621,0.323926898649,0.663048675903,0.592338020644,0.574190973658,0.693240189877,0.295508604519,0.455955677512,0.400529756195,0.384486268636,0.395816648573
3,0.320689383115,0.320689383115,0.320689383115,0.320689383115,0.320689383115,0.0,0.0,0.113970878857,0.0878341388368,0.0535198480198,0.100427915738,0.104455800444,0.10740385592,0.0759031172635,0.119132670553,0.54086141842,0.458719406889,0.712460913442,0.595569840515,0.616066876349,0.667424202399,0.453547896828,0.570725970185,0.463727886511,0.450373421299
1,0.128616603563,0.132605277482,0.164903176036,0.164903176036,0.132605277482,0.0,0.0,0.0631728522927,0.059915781927,0.0,0.260947001978,0.256630158881,0.130706846158,0.238216987698,0.118807280369,0.301145103674,0.559319894544,0.270271928921,0.542889845658,0.720968830391,0.22798430965,0.536343104619,0.301828574932,0.380241437708,0.45608243009
2,0.430776783288,0.430776783288,0.545650592165,0.430776783288,0.430776783288,0.0779403568782,0.0,0.0746465216423,0.091228617061,0.0,0.0,0.461677628417,0.302112356507,0.228567318508,0.133655842502,0.709743180088,0.435892598883,0.657335173464,0.632833356472,0.733484525997,0.830331063506,0.422128886815,0.462646973262,0.460856695988,0.426235653108
1,0.259263804757,0.143592261096,0.191456348128,0.143592261096,0.191456348128,0.0,0.116181571333,0.0,0.0,0.0,0.0915756183817,0.123419559038,0.115435778697,0.257860346447,0.123485685129,0.481718751687,0.349960867256,0.421365562579,0.366768210362,0.349960867256,0.663263322128,0.356745895075,0.407787671725,0.374189515115,0.356745895075
3,0.1702593953,0.22496120905,0.215388391644,0.1702593953,0.1207998387,0.278687426781,0.108523685945,0.230673962695,0.0569535660765,0.0,0.166892956753,0.132393896854,0.648268575441,0.0977889256407,0.0,0.419878759303,0.516430951469,0.383685100849,0.576986486893,0.488926617806,0.590032496237,0.435177855001,0.377016369328,0.406960923329,0.415732085349
1,0.392485513663,0.392485513663,0.392485513663,0.392485513663,0.392485513663,0.357561497838,0.0,0.0,0.0548549003203,0.115831608754,0.181452402264,0.25803363267,0.158888460329,0.145397340971,0.118926088194,0.62150852882,0.386081865708,0.560762356521,0.341614571269,0.509217500737,0.629387318071,0.373393434398,0.444377141945,0.342134934125,0.412869451802
2,0.27556038677,0.34462142663,0.27556038677,0.139386023145,0.34462142663,0.176057350496,0.0,0.056683625451,0.0,0.0,0.59137328949,0.629732598176,0.190096041571,0.103714931658,0.496112842083,0.349960867256,0.47209167021,0.349960867256,0.349960867256,0.57988594969,0.356745895075,0.464535310449,0.356745895075,0.356745895075,0.410466327025
1,0.464281644211,0.607873905308,0.464281644211,0.799330253434,0.376074969536,0.112205812821,0.172501481373,0.0,0.35651953144,0.0907419529733,0.0417089679576,0.0226589796887,0.169479719387,0.352243814141,0.136681469297,0.510679670098,0.495330685797,0.554782596249,0.559124968497,0.57522654024,0.578083340799,0.457548465871,0.424719371471,0.417421783911,0.392452621717
5,0.519667230632,0.447529213748,0.33823954836,0.33823954836,0.311924660685,0.0,0.0,0.284895968084,0.0,0.131567652207,0.147366891596,0.259914991921,0.180949574475,0.249344838563,0.462306375827,0.546896368538,0.349960867256,0.349960867256,0.610627930937,0.349960867256,0.701542649157,0.356745895075,0.356745895075,0.467585214513,0.356745895075
3,0.500179709485,0.500179709485,0.63034516175,0.500179709485,0.500179709485,0.0,0.0,0.33992189815,0.0,0.0746116787006,0.0527177251645,0.100840876289,0.628421203428,0.0904045642077,0.188794480838,0.338480053219,0.243272860885,0.586648856765,0.416484860289,0.750306465997,0.340992614343,0.298644520763,0.420072186698,0.365198332559,0.431156811835
3,0.215388391644,0.215388391644,0.313292206028,0.215388391644,0.297309617527,0.156108169356,0.0,0.0,0.0,0.115534711847,0.0841371256333,0.253716143045,0.511159479641,0.11160231654,0.187958342911,0.57739178091,0.438899901273,0.505508890176,0.455266622561,0.63166156387,0.653526464577,0.416237489124,0.419736435674,0.394183247608,0.440085861747
2,0.207991214557,0.153165078502,0.153165078502,0.153165078502,0.153165078502,0.0,0.224963899956,0.0827394546486,0.0,0.0,0.137783195371,0.229917249661,0.247361515214,0.18444066661,0.0969601036757,0.386351279197,0.379114641631,0.40440162034,0.490735411306,0.482464822935,0.391916227417,0.413124777837,0.350723150447,0.375952753945,0.409355132181
2,0.201029165534,0.201029165534,0.201029165534,0.201029165534,0.38987474528,0.0637966267323,0.671834464451,0.0,0.0,0.0625097978662,0.11569141203,0.44830039137,0.082812303543,0.354380619574,0.171075016006,0.489206057942,0.589571992068,0.28419993175,0.560685178094,0.494465620154,0.537254658269,0.559246371248,0.305918901998,0.444320957311,0.391051563044
1,0.208208778589,0.133801879658,0.208208778589,0.128435300203,0.335048609225,0.254260535222,0.662335117734,0.0,0.102006619429,0.102972239813,0.0765514561402,0.606714743314,0.137180979383,0.105556779609,0.0630943815281,0.349960867256,0.137022347308,0.239344668124,0.207775204029,0.696539937343,0.356745895075,0.22181823162,0.29795807882,0.308350222897,0.420817631638
