answer,f1_1,f1_2,f1_3,f1_4,f1_5,f2_1,f2_2,f2_3,f2_4,f2_5,f3_1,f3_2,f3_3,f3_4,f3_5,f4_1,f4_2,f4_3,f4_4,f4_5,f5_1,f5_2,f5_3,f5_4,f5_5,f6_1,f6_2,f6_3,f6_4,f6_5,f7_1,f7_2,f7_3,f7_4,f7_5
3,0.909523809524,0.528571428571,0.358333333333,0.376923076923,0.733766233766,0.0,0.0,0.030334545,0.0,0.04130493,0.18645877,0.017422898,0.22539705,0.027060878,0.05717908,0.621704941,0.732832124,0.381620702,0.634424536,1.056512146,0.500113590154,1.52498142444,1.51114814534,1.65814778455,1.30290829599,0.66510827258,0.276346619717,0.100081257711,0.0782559202842,0.125352212767,0.3139382344,0.624083386188,0.305379028418,0.645262761825,0.753068768148
3,0.396825396825,0.67619047619,0.509523809524,0.616666666667,0.75,0.0,0.15783095,0.0,0.0,0.0,0.046306357,0.2813399,0.1189805,0.08368728,0.17626631,0.887221928,1.250341355,0.533756012,0.6979060806,0,-0.0704320110035,-0.8344718023,0.0,1.73538184601,-0.0153070086791,0.302515518692,0.31845753178,0.0,0.0907567580806,0.134906966364,0.98035807933,0.0,0.0,0.0,0.0
1,0,1.62549019608,1.48333333333,1.48333333333,1.48333333333,0.0,0.047047075,0.046452533,0.0,0.0,0,0,0,0,0,0,0.998823259,0.577629685,0.386150456,0.625,1.93657461514,2.18141564782,0.964237262467,2.28693264154,-1.50193186487,0.0,0.31809996672,0.345132953016,0.212822616225,0.238214443275,1.74891949681,0.881313363457,1.46380006066,0.822189409984,1.2583018866
2,0.51911976912,0.600432900433,0.582575757576,0.544877344877,0.584956709957,0.15496513,0.12537012,0.0,0.0,0.0,0.041108456,0.09428881,0.034652136,0,0.05099266,0.581462154,0.65090748,0,0.737444436,0,0.996424541224,1.54497316233,0.866312487485,1.47609987386,1.9022068286,0.396700893725,0.231460037602,0.207375407178,0.119211169869,0.11259136795,0.867927430725,1.88567890933,1.59993210245,1.1715517384,0.994117960556
3,0.780555555556,0.690548340548,1.04848484848,1.01038961039,1.0547008547,0.0,0.03195851,0.0,0.10429797,0.0,0.13784264,0.07087257,0.18047924,0.28235534,0.2727943,0,0.670892858,0,0.66282259,0,1.78932274251,1.88729383647,0.197885198782,1.32921952035,-0.244148267591,0.910606429341,0.302266672198,0.325664164644,0.184256501348,0.231052701863,0.74887035864,2.31102471325,2.10705661087,2.16711917608,2.04527884236
3,0.521703296703,0.513888888889,0.908333333333,0.424675324675,0.477777777778,0.0,0.06730372,0.46642432,0.0,0.060865816,0.19069162,0.16093858,0.27221674,0.012937984,0.030676037,0,0.403393189,1.102428348,0,0.596258189,2.00515472344,1.95059865412,2.5296702441,0.164891598161,1.9482629792,0.640974744538,0.287251244914,0.292013364521,0.148945613754,0.0882098108482,0.500133000031,0.771112271908,2.0025701663,0.19489479535,1.19139491031
1,1.83333333333,1.83333333333,1.83333333333,1.83333333333,1.83333333333,0.0,0.0,0.0,0.0,0.0,0.07220491,0.19368105,0.18993966,0.03626237,0.16725488,0,1.234439741,0,0,0,2.62607457045,4.02217997274,4.05313909652,-1.24566266537,2.68698173699,1.11735480791,0.44892558467,0.363770754425,0.355014618569,0.284011694855,2.63234345054,2.92818722179,1.88310044297,0.805425451068,2.08401644127
3,1.48333333333,1.48333333333,1.48333333333,1.48333333333,1.48333333333,0.0,0.04816215,0.16552426,0.093231395,0.08425959,0,0.09949943,0.1127348,0.124506444,0.19171622,0,0.559416255,0.756901118,0.6739649,0.94289456,1.87958596681,1.2147081529,2.27700840715,1.73505963366,0.530425505274,0.735108130861,0.295098211183,0.326366051072,0.244774538304,0.215156585836,1.77811060305,1.18814326381,3.69471990341,2.61108281195,2.02075318168
1,0.865079365079,0.605266955267,0.758333333333,0.741305916306,0.833669108669,0.064414725,0.0,0.0,0.0,0.04409487,0.37975466,0.021221032,0.15353887,0.05871573,0.12007211,0.755301091,0,0,0.482922924,0.841199189,0.736614613858,1.99272354446,0.512727301779,2.06455419416,2.1292719358,0.606763292977,0.358256922924,0.211576356297,0.219103650537,0.103403241251,0.497051081467,1.92656809333,0.168128098688,1.24150935648,1.61729916577
2,0.347222222222,0.833333333333,0.533333333333,0.833333333333,0.311111111111,0.0,0.0,0.0,0.0,0.0,0.010925557,0.11132379,0.0015179607,0,0,0.354863633,0,0.380407524,0.441058833,0,-0.676923132959,0.338440166192,0.593114355197,0.853839557472,0.0,0.510943434967,0.617242148758,0.206356425232,0.237174714475,0.0,0.763212264144,0.846965273577,0.603658526948,0.748047712884,0.41208740752
4,1.93452380952,1.93452380952,1.93452380952,2.76785714286,1.93452380952,0.0,0.0,0.116357006,0.046573605,0.035321027,0.112741806,0.044593554,0.08609067,0.27443418,0.022764329,0.543212743,0.753074382,0.674057138,1.040439884,0.589242002,0.156231477418,0.982651408512,1.99267489201,0.0,0.0,1.45983955788,0.678891612532,0.452594408355,0.0,0.0,2.2601302848,2.12372914342,2.53331783692,2.68867031974,2.61089705767
2,0.540115440115,0.797222222222,0,0.550396825397,0.459256429845,0.0,0.0,0.0,0.11336545,0.0,0.1271215,0.15245631,0,0,0,0,0,0,0.444594037,0,0.570152714774,0.377781239283,0.792238034195,1.53607793483,0.638225328978,0.477702465765,0.431837115625,0.0,0.0912948537633,0.115792183132,1.04056999857,1.25656889699,1.36443532128,1.8857580192,1.0982456702
4,1.2,1.2,1.2,1.45,1.2,0.0,0.057710677,0.079679474,0.0,0.030136555,0.06595465,0.12936297,0.07608304,0.20578885,0.09280972,0,0.573311332,0.405515114,0.6,0.296177911,2.56991005029,3.34184797309,3.12141000321,2.35927342455,0.905746314987,1.00132427726,0.445805301736,0.37034598368,0.415599255224,0.266093059722,3.19274942086,3.37173241091,3.03998021417,2.10065572235,2.09838432429
4,0.90119047619,1.45757575758,1.44166666667,0.932575757576,1.28333333333,0.0,0.062127527,0.045746904,0.0,0.37988928,0.06167692,0.09941459,0.19833218,0.36566114,0.3348406,0,0.5264628,0.685596417,0,1.42100644,0.808211374829,1.90851392322,1.69745588292,1.16167431854,1.97878608358,0.586237626589,0.598919559491,0.339324065482,0.228490307807,0.221442194122,1.32011276534,0.786965882689,0.745282546771,1.27531129014,1.34152856065
1,0.72619047619,0.72619047619,0.72619047619,0.72619047619,0.72619047619,0.07882486,0.07132545,0.0642104,0.0,0.0,0.08557928,0.14193258,0.015030484,0.2615331,0.09155163,1.124643566,0.398450861,0.499119285,0,0.475729744,1.52015083663,1.66268450822,1.24059758986,1.91293340256,2.25400639177,0.70084559586,0.439771306617,0.160016843291,0.206405424854,0.180757741361,2.12611183007,1.1348841815,1.55885142094,1.65932283447,1.11980907158
1,1.15800865801,1.18568931069,0.892857142857,0.892857142857,0.892857142857,0.0,0.041782014,0.0,0.0,0.0,0.1284894,0.12744108,0.16119182,0.2812228,0.0555418,0,0.611214295,0,1.02777775,0,1.15940311924,1.85956201727,1.63168358067,2.22803083439,-0.379967830396,0.857224109072,0.369017862375,0.31365651144,0.248296011087,0.216489067762,0.543742924921,0.553777834741,2.39924871018,2.88156222206,2.68422503661
3,1.83333333333,1.83333333333,1.83333333333,1.83333333333,1.83333333333,0.08342138,0.0344495,0.10121992,0.28472394,0.05768454,0.15434316,0.07881421,0.4337197,0.37241563,0.12526076,1.010391814,0.977307295,1.408294567,1.519747988,1.041287953,0.520311286992,4.9588481144,0.772400338913,-1.61998040757,1.73032501549,1.14974299721,0.366651853702,0.383247665737,0.287435749303,0.229948599442,3.73100306107,4.96247574446,4.55379314058,3.80095859376,3.27670167266
1,0.81452020202,0.928968253968,0.638762626263,0.7920995671,0.617832167832,0.05727025,0.03245073,0.0,0.038513407,0.061621845,0.19184911,0.21815114,0.08494683,0.08220172,0.15918317,1.347276261,0.502132241,0,0.48782662,0.514662581,3.02673030816,1.92238763879,0.0,1.34800120913,0.102440610029,0.616523843263,0.443219228469,0.0,0.138797927214,0.101858097978,3.98731392571,1.38369469405,1.76333256927,1.42731737375,1.6710643183
2,0.598351648352,1.16907993967,0.441836349925,0.621464646465,0.584498834499,0.06042564,0.099266306,0.04717308,0.0,0.0,0.17280056,0.1544241,0.14030029,0.2842381,0.07576022,1.130765035,0.982787843,0.846342085,0,0,0.923470541062,0.724614400817,2.00934259801,1.23176711463,1.605321215,0.378663313898,0.693266869004,0.109771559124,0.150140047477,0.100784285684,0.607609726743,1.75107243134,1.16733907937,1.11442567951,1.05175012318
1,0.25,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.0,0.17058358,0.12564474,0.0,0.0,0.07711195,0.19901614,0.11417123,0.1247981,0,0.560138502,0.60315146,0.450206502,0,0,1.33552342871,0.876672181353,1.06070064675,1.28015638529,1.41586053584,0.0433119832721,0.0144373277574,0.0177150759244,0.0121776959919,0.00559134595211,2.49446598011,0.0,0.970889452767,0.0,0.0
2,0.92619047619,1.07619047619,1.20595238095,0.626165501166,1.15238095238,0.0,0.0,0.0,0.0,0.036214903,0.076260224,0.2349848,0.112408794,0.07771708,0.18714368,0,0,0.695475105,0,0.601054206,0.696659915197,2.1250175089,0.0242531537823,0.0794735958005,2.91513702208,0.69351323828,0.480702542612,0.325763152267,0.132136454058,0.14266977042,2.33394663752,1.20066067901,1.34077897415,0.398432874565,1.72814242117
2,0.0769230769231,0.2,0.0714285714286,0.125,0.0769230769231,0.0,0.045091834,0.07861676,0.0,0.047233116,0.047326937,0.047906842,0.082653634,0.08831332,0.055634286,0.514436775,0.552097474,0.708088516,1.1849506,0.626990974,-0.301206067129,0.0,2.30604090547,1.84808338165,1.84034099413,0.0481990833398,0.0,0.01023480138,0.00833329011766,0.00884489198834,0.0,0.0,0.519294375353,1.36260453997,0.0
2,1.2,0.658333333333,1.2,0.539682539683,1.0,0.052305926,0.09193182,0.0,0.039701488,0.029508173,0.10364202,0.04593726,0.108418696,0.09497525,0.15237689,0.989809274,1.051535187,0,0.882862737,0.861337537,3.01693339676,2.16046249896,2.5530292372,0.0,1.3880302491,0.801687141383,0.195675546704,0.302280716795,0.0,0.179038967497,0.735800083267,0.0,1.16924154194,0.0,0.563402756522
2,1.7,1.84583333333,1.95,1.7,1.7,0.0,0.08354914,0.032672618,0.056886017,0.0,0.0580113,0.11940928,0.13006724,0.01969035,0.26696035,0.637284561,0.717952736,0.742591981,1.041270896,0.847415593,-0.239319471052,2.87808631449,2.22807260087,2.06125432773,3.15562437501,0.687478112413,0.349076337498,0.209748457951,0.148085267685,0.139160589549,1.06334546151,1.81861463028,1.81403804163,3.19748682278,2.54645579268
3,1.11666666667,1.11666666667,1.11666666667,1.11666666667,1.11666666667,0.0,0.0,0.06244318,0.048123196,0.029322837,0.0590271,0.061394513,0.06312725,0.044612505,0.07002093,0.488688494,0,0.553347096,0.404837224,0.372885749,1.75486955595,0.999772127362,3.33231251143,2.25778137995,2.44620212548,1.02300979504,0.542863027394,0.37674131641,0.271431513697,0.217145210958,1.77830326257,0.562196119202,1.04999968323,0.626909854694,1.29844593888
1,0.447853535354,0.461742424242,0.574206349206,0.574206349206,0.461742424242,0.0,0.0,0.034611594,0.032827087,0.0,0.15337314,0.15083589,0.07682372,0.14001344,0.06982968,1.1875,0.558615259,0.648798358,0.855936194,0,-0.448743059342,1.92455066793,-0.732547344557,1.77351604589,3.41052226173,0.405252187292,0.204383788791,0.166742176957,0.0377062312701,0.0554147817206,1.26434209841,1.51670999967,1.70507708524,1.55420281377,2.00571712317
2,1.5,1.5,1.9,1.5,1.5,0.04270252,0.0,0.04089787,0.049982987,0.0,0,0.27135375,0.17756832,0.13434179,0.07855701,0.482099985,0,1.18025847,0.483833584,0.584437061,3.30732951638,0.789934752954,2.82556445729,2.60032942029,3.52557385826,1.03156639915,0.562138632206,0.360715572073,0.281069316103,0.149065009538,2.89655509711,1.75243868293,2.67544081815,2.39362760243,-0.355126338477
1,0.902777777778,0.5,0.666666666667,0.5,0.666666666667,0.0,0.06365439,0.0,0.0,0.0,0.05382411,0.072540574,0.06784806,0.15155894,0.07257944,0.341177553,0.371954874,0.214078815,0.291287014,0,1.21119556091,0.0,0.656393735954,0.154502931259,0.0,0.763373719111,0.0,0.171630094554,0.119404603147,0.0,1.91750807728,0.0,0.634312761821,0.0,-0.530882509344
3,0.592857142857,0.783333333333,0.75,0.592857142857,0.420634920635,0.15268926,0.059458733,0.1263833,0.031204127,0.0,0.09809232,0.077815294,0.38102368,0.057476018,0,0.664296917,1.545296476,0.605452365,0.835301777,0.437342105,0.642726170367,1.53029041027,0.310012886132,2.08695232095,1.27745448336,0.564849817634,0.258308715101,0.25846190775,0.113673263799,0.0805203457226,0.0,0.0,2.02526256619,0.0,0.0
1,1.36666666667,1.36666666667,1.36666666667,1.36666666667,1.36666666667,0.19590335,0.0,0.0,0.030054295,0.06346265,0.10664972,0.15166079,0.09338763,0.085458145,0.06989951,0.839594771,0.763304134,0,0.706981218,1.520270211,2.49622497873,0.332045350981,1.93781062236,-0.0767240358592,1.46398015079,0.955671975022,0.770012590959,0.380062175463,0.385006295479,0.308005036383,1.92896485426,2.53478509868,1.29952077637,2.32846064011,3.12905048628
2,0.959523809524,1.2,0.959523809524,0.485353535354,1.2,0.09645956,0.0,0.03105623,0.0,0.0,0.34758314,0.37012905,0.11173007,0.060959063,0.29159325,0.798586867,0,0.416578261,0,0.400671806,0.0,1.12269779548,0.0,0.0,2.11360587936,0.0,0.631845148165,0.0,0.0,0.194228722598,0.575828846242,1.31344918727,0.0,0.0,1.32738730923
1,1.61666666667,2.11666666667,1.61666666667,2.78333333333,1.30952380952,0.061476123,0.094511345,0.0,0.19533247,0.04971635,0.024514692,0.013317949,0.099612705,0.20703338,0.08033534,0.887353731,0.918639885,0.594261261,1.35956144,0.867862789,1.47742126703,1.33632442314,1.88284116738,1.92275879366,2.07077386163,1.42401982794,0.883087032091,0.364396902458,0.568347420569,0.143445332689,3.62552091474,1.0843054213,1.89098434184,2.19050962235,1.58058996416
5,1.80952380952,1.55833333333,1.17777777778,1.17777777778,1.08614718615,0.0,0.0,0.15609084,0.0,0.072084226,0.08661576,0.15276657,0.10635418,0.1465539,0.2717233,0,0,0.753166319,2.2380953,0.759341729,1.81034634829,0.0,0.0,2.39620415711,0.0,1.56287680386,0.0,0.0,0.236322495327,0.0,0.563679726773,1.10740678339,1.6796805724,2.66362565636,4.21148842748
3,1.74166666667,1.74166666667,2.19491341991,1.74166666667,1.74166666667,0.0,0.0,0.18623884,0.0,0.04087878,0.030985154,0.05926982,0.36935827,0.053135816,0.11096507,0,0,1.171936155,0,1.502375321,-0.105538359677,-0.980738574209,2.17577447795,0.61152746497,3.68021097271,0.996021834301,0.596366886456,0.364518551611,0.199827473922,0.19920436686,2.0513519017,1.4171466633,2.12166311588,0.469199169783,0.915061172981
3,0.75,0.75,1.09090909091,0.75,1.03525641026,0.08552966,0.0,0.0,0.0,0.063299984,0.049452092,0.14912316,0.300437,0.06559492,0.110473625,0.953128428,0.6,1.040307639,0.30472485,0.803570832,2.09067802068,0.817579635995,1.42988843273,0.968032113713,2.58955761712,0.462275749218,0.270011386021,0.202060479293,0.121175629166,0.165737167742,2.06048787148,2.81130578643,1.71999933713,0.684873659523,2.53801848549
2,0.724242424242,0.533333333333,0.533333333333,0.533333333333,0.533333333333,0.0,0.12325483,0.045331884,0.0,0.0,0.080982886,0.13513522,0.14538819,0.10840609,0.056988873,0,0.74908422,0.507860943,0.56740193,0,0.334521957404,0.267998550971,0.500451253845,1.29408197148,1.21805388432,0.376628965491,0.110943125116,0.0696897117433,0.0322024746294,0.0487594506096,0.13617320414,2.52958017221,2.07515740179,1.75982068828,2.09235536727
2,0.7,0.7,0.7,0.7,1.35757575758,0.034953352,0.36808947,0.0,0.0,0.034248315,0.06799831,0.2634912,0.04867342,0.2082893,0.10055035,0.349794761,1.231623702,0,0.467750105,0.462212835,1.28002326058,2.20264564788,-0.604512993736,1.93710115311,1.32837223363,0.635670237076,0.447762093064,0.34338907751,0.202643470511,0.199531428575,1.1062864927,1.5720353797,1.29863569789,1.78937450816,0.142713760081
1,0.725,0.465909090909,0.725,0.447222222222,1.16666666667,0.13930608,0.3628849,0.0,0.055888116,0.056417167,0.04499357,0.35660017,0.08062893,0.06204162,0.037084095,0.97759131,0.505318496,0,0.773296376,1.23279056,0.0,-1.9574554587,-1.01684882033,-1.30705380455,3.18595758429,0.0,0.118396816968,0.134735597138,0.0611557691269,0.103221742972,2.27237599246,0.0,0.0,0.0,2.17213350527
1,0.667832167832,1.44358974359,0.678943278943,0,0.587745587746,0.07746609,0.0,0.0,0.0,0.0,0.1961389,0.06992908,0.067566805,0,0.034060612,1.007293314,0.98025967,0,0,0,0.249025420448,1.09161250663,1.58213876976,0.0,0.0,0.483695827084,0.434854222998,0.181112474356,0.0,0.0,2.94862732702,1.16577863478,1.60003741973,1.02243670366,1.57330579317
4,1.30952380952,1.75648656899,1.30952380952,0,1.30952380952,0.04647018,0.06693695,0.0,0.0,0.087194964,0.26035357,0.225573,0.23228145,0,0.25129002,0.572906434,0.75834088,0,0,1.400268781,1.38138848776,2.65756564291,1.85841175954,1.67434889066,1.78861506895,0.395331760262,0.29525722143,0.202335356498,0.0,0.0502285453663,0.496852553777,3.48270750769,0.685412588698,1.85345842568,3.10937761631
1,1.11666666667,1.11666666667,1.11666666667,1.2844988345,1.11666666667,0.14039199,0.0,0.08905482,0.0,0.0,0.27374467,0.16275941,0.10339479,0.19619438,0.107833,0.791989619,0,0.638564576,0.553807054,0,0.0,1.58019417449,2.38231262957,1.49403928981,1.31359241972,0.0,0.515661285214,0.282646332464,0.29669503182,0.206264514086,1.74810915177,2.04740466884,2.37944673204,1.71854946696,1.93314233028
4,1.47142857143,1.50757575758,1.31666666667,1.31666666667,1.31666666667,0.039963745,0.031509567,0.0,0.12180638,0.0,0.19514856,0.20653583,0.09798183,0.09679525,0.13837571,0.67551816,0.531651758,0.458099367,1.246312681,0,1.28103138381,1.83201871227,1.81623227371,2.36305901098,2.28020430332,0.746186444723,0.450561212912,0.256250649207,0.184621379633,0.12641142052,2.51103034269,1.92210320636,2.13394396027,2.56335526446,3.00309427488
1,1.15,1.15,1.15,1.27698412698,1.39090909091,0.20752423,0.0,0.0,0.0,0.0,0.2806541,0.06413312,0.063493446,0.06431633,0.052731946,1.055198285,0,0.358033735,0,0.741969448,0.0,1.3040761686,0.978374712935,0.831689131232,0.983576258228,0.0,0.464876804523,0.301603650207,0.228159477451,0.187828524524,1.04433652627,1.20108144568,1.09261960614,0.309080353167,0.668926679618
4,1.06666666667,1.06666666667,1.61666666667,1.06666666667,1.06666666667,0.0,0.0,0.0,0.0,0.04736057,0.094513535,0.235619,0.14854772,0.28255403,0.22930299,0,0,0.693110914,0,0.442434848,-0.268408865317,0.0725380261911,1.97942635479,0.336785314504,1.57537268348,1.17478854071,0.587394270354,0.46080502988,0.269478095632,0.115028423528,1.16158255983,1.36294192685,1.33914602914,2.89913341709,1.52449692467
4,1.66666666667,1.66666666667,2.0547008547,1.66666666667,1.66666666667,0.03827465,0.0,0.05696088,0.057998694,0.116609104,0.043199748,0.14151789,0.07925823,0.18371473,0.19614457,0.696397298,0.764222051,0.666658856,1.255304588,1.045880096,2.5036497148,2.34567936382,2.01676911918,0.225660159021,1.88342989493,0.959317255742,0.360151055165,0.330907111044,0.312075343689,0.146722054798,1.38439751108,2.19342739296,2.76410505616,3.16615438891,2.57981053463
4,1.75,2.09011544012,1.75,1.75,1.75,0.03450743,0.041410204,0.033187144,0.0,0.0,0.04492579,0.32906112,0.14315587,0.48488328,0.06563191,0.780156823,0.960809688,0.710895419,0.75,0,2.07946840673,3.44660079922,5.05367458579,2.20830005344,3.00225706937,0.915861443634,0.333647251565,0.280112365351,0.228965360909,0.159231636965,3.26938394539,2.09741269002,3.72068938094,2.26318614667,2.82661030768
2,1.9619047619,1.9619047619,1.9619047619,1.9619047619,1.9619047619,0.039719634,0.0,0.08856539,0.039352115,0.0,0.049790666,0.09686836,0.055311996,0.13272779,0.0882675,1.124405845,0.6666667,0.80851688,1.53274281,0,3.85778712003,-2.2732530282,-0.335683693608,4.13087646675,2.21771669776,0.834810448633,0.554608710709,0.278270149544,0.208702612158,0.221843484284,2.93083786394,2.33044746907,2.85606493724,3.82511233439,1.93117399715
2,1.08333333333,1.08333333333,1.08333333333,1.08333333333,1.08333333333,0.0,0.0,0.0,0.0,0.0,0.14943688,0.10824385,0.24654306,0.072313,0.047012135,0.526505341,0,0.55746242,0,0,0.763114607414,2.90374561638,0.851659759169,-1.06992758498,1.89685378498,0.673119810823,0.216610770503,0.224373270274,0.154403144453,0.117028585597,1.28050354325,2.16557657877,1.47879205464,1.67169679596,1.61579983534
4,1.03333333333,0.809523809524,1.2,1.03333333333,1.03333333333,0.0,0.0,0.0,0.0,0.0,0.153415,0.0925999,0.18886055,0.07863244,0.08678551,0.441509828,0,0,0,0,-0.289077006239,1.45816992556,0.754786976869,-0.479289156224,0.294209084012,1.00141432353,0.341948505746,0.367971307687,0.250353580883,0.200282864706,1.39894555054,0.21251299016,0.56059416396,1.55525228998,-0.149045517287
3,0.916666666667,0.916666666667,0.916666666667,0.916666666667,0.916666666667,0.0,0.11357855,0.0,0.0,0.0,0.03443626,0.15878999,0.14208752,0.31159088,0.03811447,0,0.52938892,0,0,0.467796136,0.997808283323,1.59852975041,0.0,0.0,-0.000977086594601,0.830773055781,0.367397462391,0.0,0.0,0.198969750889,0.0833202863874,1.3818755549,1.16070814265,0.529070938905,1.00903358503
4,1.95,1.95,1.95,0,1.95,0.04340584,0.030922595,0.14196411,0.0,0.04045536,0.13336775,0.086306885,0.15179683,0,0.06315,0.750786609,0.664648122,1.29325876,0,0.68186406,1.37169566109,3.23475590952,2.81239944712,1.16999163538,3.03715655322,1.53226689303,0.693457275105,0.4199361384,0.0,0.23130730749,1.97201480142,3.30005508388,3.85104061122,0.0,4.09185087688
5,0.914682539683,0.790909090909,0.66858974359,0.654700854701,0.598001998002,0.09123292,0.0,0.06220924,0.0,0.0,0.24890482,0.19528759,0.16009028,0.05932549,0.1377276,0.494358126,0.625,0.99200835,0,0,1.90520166467,1.11736454689,1.23329521207,0.0,0.481545654447,0.399882913042,0.230809408799,0.130354978132,0.0,0.0938130618802,1.82873625925,0.408843400694,1.73399192202,1.64240815347,1.71301507188
4,1.55952380952,1.55952380952,1.55952380952,1.55952380952,1.55952380952,0.07050995,0.0,0.0,0.042049944,0.0,0.16749841,0.17581677,0.16465737,0.25544697,0.4420704,0.514102306,0,0.44368511,0.542089522,0.624865048,2.52848951631,1.83076539114,1.29116296887,0.129400959521,1.77477640481,1.64140023051,0.739149844998,0.726979293798,0.429010754078,0.364249222828,3.49095004729,2.47727538623,1.35225635029,3.30187814789,2.98725636195
5,0.84117965368,1.28932178932,1.51112221112,1.10357142857,1.53968253968,0.0,0.0,0.0,0.0,0.0069271475,0.0033048382,0.041449025,0.010989319,0.032541793,0.18110813,0.69530752,0,0.583073505,0.94957831,1.067640031,1.11556577704,1.24077006868,1.47650993992,2.02487486321,2.34087594936,0.401788496698,0.162919282112,0.189648881256,0.0961623074046,0.11356929615,2.31319465019,0.80385166334,2.5722663041,2.0350622816,1.31560005867
4,1.03333333333,1.03333333333,0,1.03333333333,1.03333333333,0.04112199,0.0,0.0,0.0854518,0.0,0.05031136,0.014508329,0,0.09169201,0.04560485,0.62289469,0,0,0.749882566,0,1.82663859653,-0.460513233188,1.02014199723,2.61520919909,-0.0372134733964,0.724443522522,0.506528364355,0.0,0.159274134287,0.220820811648,0.821504754548,1.45337747291,0.0,1.85657982633,0.823817388215
5,0.25,0.25,0.25,0.25,0.479166666667,0.075489715,0.04728779,0.0,0.0,0.035468433,0.09374027,0.030797983,0.08318635,0.06257015,0.28942263,0.166091903,0.10403615,0.181460634,0.132993623,0.141041047,0.739647356357,0.136991356837,0.0,0.101202835818,1.10541464226,0.601368557485,0.41168288085,0.0,0.195019770448,0.218606274177,0.374966677518,0.412234127438,0.427473547432,0.44020566506,0.220950178102
5,0.509523809524,0.509523809524,0.616666666667,0.434523809524,0.402777777778,0.0,0.044420455,0.0,0.0,0.053254273,0.076940686,0.15741907,0.12496194,0.05216103,0.06658339,0.430394776,0.445340282,0.264141316,0,0.474969522,2.292739845,1.15163375279,2.18772604065,1.71294282695,2.52191594348,0.435945084479,0.277533174158,0.224725700497,0.128235432875,0.0639166742587,1.61703032619,2.39351982115,0.877794829893,1.8347162411,2.3468437111
4,1.11666666667,1.61666666667,0.959523809524,0.909523809524,1.11666666667,0.54788715,0.045089185,0.0,0.11506275,0.19778347,0.254049,0.13482778,0.04378336,0.21866886,0.11451917,0.664677857,1.600546589,0.490031522,0.686148686,1.10187605,2.67219833773,1.96971256749,2.54850452725,0.0,2.80923899676,0.689957050765,0.323469745842,0.210177707869,0.0,0.162409920312,1.94476595068,2.01240536202,1.63098124754,2.45381877556,1.0667170692
4,1.89848484848,1.41666666667,1.41666666667,1.41666666667,1.84090909091,0.028155323,0.09964526,0.0,0.0,0.09085977,0.116858855,0.094429426,0.06899447,0.18599658,0.06676981,0.87083244,0.75771435,0.907084174,0,0.650464846,2.54098348163,0.0410517834205,2.44311227209,1.05757414955,2.6200706865,0.717750026983,0.644303502377,0.429535668251,0.322151751188,0.32299931521,1.44344050556,2.13258190406,1.8489110278,2.59740105124,1.77201198115
3,0.416666666667,0.533333333333,0.416666666667,0.533333333333,0.20202020202,0.0,0.053583875,0.0514852,0.042943206,0.0,0.08404617,0.14820345,0.09399979,0.18609732,0.12290174,1.201918543,1.817041539,0.752146012,1.154421007,0,1.76046205092,1.02673965943,1.0073074411,1.55060337647,1.01879557514,0.178191395265,0.0650908974625,0.0990946299629,0.0352759296018,0.0197826345329,0.0,1.08193239654,0.0,0.320990859839,0.0
3,1.42777777778,1.11666666667,1.11666666667,1.11666666667,1.11666666667,0.0,0.0,0.07282511,0.0,0.07537091,0.07220044,0.053604655,0.0734509,0.03588451,0.06785014,0,0,0.933318037,0,0.468253839,1.23576264823,1.66613933472,1.81006606533,0.0,1.96928147076,1.0273420885,0.425792867745,0.274778318159,0.0,0.230548840974,1.04215458532,0.851545661105,2.02629405778,1.14570806531,1.69252984922
1,0.90753968254,0.709595959596,0.830988455988,0.662276612277,0.77702020202,0.054408167,0.0,0.050016776,0.07713668,0.0,0.24962965,0.09364067,0.07898863,0.045127746,0.06231669,0.876144057,0,0.784789033,0.50960954,0,1.34540783389,1.48468972273,1.43748809734,1.94878629963,-0.113725014775,0.47655505688,0.226015126478,0.20808340528,0.0864643894054,0.12620599031,0.89223095923,0.764243018021,1.74125840536,1.45495992744,0.84635551906
2,0.910256410256,0.738888888889,1.59848484848,0.61911976912,0.70119047619,0.03994854,0.18271248,0.0,0.0,0.10078805,0.08356093,0.3196302,0.19746736,0.18863903,0.03368283,0.929084347,1.114952881,1.548749254,0.96117825,0.873646924,1.65598829632,2.20128026267,1.97942304485,2.56030801503,1.22045870966,0.786090538772,0.160587658382,0.317075319874,0.111639494384,0.0865043647208,1.08772556784,1.87240874374,1.54534720271,1.21260976313,1.59486088963
3,0.790559440559,1.16349206349,1.00513375513,1.10396825397,1.08412698413,0.0,0.0,0.0,0.0,0.04274132,0.07783789,0.25150654,0.116471946,0.09068404,0.16840348,0,0.788537842,0.847878947,0,1.269231241,1.41016211608,1.78908945536,2.27201385217,2.80338477127,2.35960372706,0.583338941457,0.336200362081,0.224602554569,0.195481096152,0.148246389383,0.568582020355,1.08584756869,1.54073075797,0.935940484985,1.18093502931
